"Data Source","World Development Indicators",

"Last Updated Date","2023-12-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Burundi","BDI","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.52456","96.55751","96.66237","96.70975","96.85634","96.98724","96.96073","96.76766","96.69611","96.58841","96.45117","96.24557","96.25641","96.11777","95.95776","95.72155","95.57339","95.35985","95.17688","94.92046","94.66666","94.39915","94.13252","93.86814","93.92167","93.92082","93.9063","93.84057","93.78166","93.76157","93.65079","",
"Belgium","BEL","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.516253","2.466851","1.971078","2.171995","2.081479","2.161404","2.083637","1.570787","1.991426","1.194079","0.9472415","1.088826","1.05965","1.574051","1.483196","1.28024","1.307628","1.033788","0.9892135","0.892662","0.888127","0.6950065","0.8418176","0.8389324","0.7295848","0.7552953","0.7087681","0.6398464","0.6327528","0.653116","0.5535088","",
"Benin","BEN","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.80036","49.49319","49.26664","48.45195","48.05146","47.88295","47.37518","47.05148","46.398","45.58724","44.77398","44.27563","43.43626","42.95547","42.41188","41.74027","40.65873","39.53212","38.6242","37.76126","36.11755","32.63034","28.98635","25.63305","23.1736","20.55153","17.74238","15.1825","14.3609","13.56759","13.07583","",
"Burkina Faso","BFA","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.96666","90.99688","90.91786","91.04525","90.5675","89.94202","89.3839","88.77206","87.96779","87.48153","86.84013","86.24947","85.51205","84.79202","83.87413","83.07564","82.74387","82.45397","82.23824","81.89814","81.54801","81.05267","80.45844","80.15292","79.76386","79.28778","78.74507","78.23854","77.62202","76.5738","76.05038","",
"Bangladesh","BGD","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.5303","79.07222","78.59502","78.13261","77.61985","77.06545","76.80988","76.5099","76.20115","75.84121","72.77357","69.36005","65.52642","66.90878","68.11424","68.0929","67.46606","66.83134","66.17445","65.40026","62.58987","59.56461","56.40664","58.89369","61.15647","63.22787","59.65691","58.71356","57.71665","56.72395","56.00898","",
"Bulgaria","BGR","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.54772","12.12505","12.2577","12.28247","12.27938","11.98497","11.52086","11.27368","11.10085","10.64261","7.144672","8.164205","8.374434","8.321789","6.866545","6.146619","5.68303","5.823133","5.379423","5.219699","4.823398","4.297496","4.450031","4.57018","4.338567","4.255672","4.538625","4.244442","4.2986","4.250024","4.094023","",
"Bahrain","BHR","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2038353","0.2022296","0.1994965","0.1948226","0.1913292","0.1915331","0.1890534","0.1877869","0.1878594","0.1889953","0.1868834","0.1642238","0.1431511","0.1227639","0.1060952","0.0917387","0.0792924","0.0685489","0.0592088","0.05065","0.0500882","0.0502332","0.0502378","0.05087","0.0514849","0.0488905","0.0474597","0.0459672","0.0446706","0.0458601","0.0455859","",
"Bahamas, The","BHS","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.445865","1.432102","1.396119","1.610953","1.048979","1.21286","1.945077","1.209889","0.9242247","1.148455","1.419475","1.641562","0.576149","0.4291846","0.337557","0.4758895","0.2406211","0.7265599","0.5076953","0.9211947","1.603874","1.599963","1.535563","1.563999","1.565839","1.50894","1.471833","1.453193","1.412555","1.504552","1.503365","",
"Bosnia and Herzegovina","BIH","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.23956","34.77541","34.10731","33.2299","32.22887","30.83472","29.31318","27.94462","26.71012","25.28913","24.04177","23.49824","23.07265","22.71031","22.42217","21.99331","21.3515","22.27782","25.75465","22.76302","20.9698","22.69065","19.19476","17.55077","16.82859","17.7716","19.99976","16.05771","20.4625","13.95524","13.27754","",
"Belarus","BLR","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.79429","20.69099","19.81093","19.00946","18.89685","18.63545","18.13842","17.65484","17.21512","16.7439","16.01202","15.50452","14.9014","14.42338","13.82899","13.30574","12.73327","12.27315","11.63844","11.02312","10.52136","9.933544","9.314657","8.742476","8.116618","7.784269","7.491034","7.137962","6.817156","6.733442","6.61855","",
"Belize","BLZ","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.498456","4.518702","4.43038","4.345455","5.913404","5.004519","6.163152","5.023849","6.088127","5.598422","4.996172","4.474605","3.990559","3.540869","3.136562","3.309379","3.453801","3.610391","3.722721","3.890775","4.042216","4.192523","4.34071","4.811956","4.530708","4.559664","5.192726","5.255356","6.71911","7.200707","7.3813","",
"Bermuda","BMU","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.2579","42.06095","41.74623","41.41216","41.05602","40.57162","40.2578","39.87368","39.24446","37.17827","42.18988","39.03296","34.35255","34.36257","39.30826","39.32712","38.16628","31.26577","30.71817","32.82931","34.68562","31.06909","33.08554","31.55668","30.64659","29.22707","30.60754","31.09484","29.53991","29.33768","28.55833","",
"Brazil","BRA","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.855572","9.569432","9.556264","8.907277","9.518256","8.196946","8.369973","8.19647","8.654486","9.668596","10.92473","11.39268","11.03733","11.13335","11.13051","10.21642","9.254268","8.490565","7.611293","6.984432","6.46732","5.87285","5.61706","5.180388","4.999083","4.711525","4.2453","4.130288","4.024136","4.5198","4.683888","",
"Barbados","BRB","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.150112","3.963566","4.255273","4.060195","3.368801","4.013632","3.854818","3.459676","3.170896","3.142183","3.418388","2.971337","3.436188","2.407794","1.709902","2.578761","2.386962","2.409472","2.018413","1.882188","2.15978","2.000667","1.940506","1.28109","1.611098","1.86394","1.784964","1.684661","1.017376","1.124424","1.120245","",
"Brunei Darussalam","BRN","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.618409","1.395896","1.199348","1.026412","0.8732989","0.7448059","0.6342957","0.5332392","0.4549035","0.3850035","0.3249521","0.3331101","0.3422666","0.352447","0.3607966","0.3692392","0.3738401","0.3828054","0.3846208","0.393663","0.4029388","0.4103985","0.4178399","0.4252493","0.4304506","0.4366319","0.44368","0.5406188","0.7072667","0.647139","0.6102877","",
"Bhutan","BTN","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.41636","86.29089","86.16454","85.99767","85.81693","85.57541","85.32442","85.00333","84.68256","84.24736","83.64851","82.87847","82.12152","81.08306","79.68752","74.9308","72.85651","70.52699","67.92722","65.54346","66.47619","70.66333","66.21495","66.78947","66.35647","66.02015","65.17014","64.72337","64.06132","63.94624","63.55023","",
"Botswana","BWA","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.64464","11.48165","11.37736","11.28623","11.02487","10.90036","11.91187","12.92969","15.0235","17.21751","14.17459","13.31752","12.46803","15.71139","19.40332","23.34937","22.24404","21.04184","20.03436","20.66859","19.78711","18.57544","17.29374","16.22365","15.5029","14.45694","13.38763","12.39047","11.38207","16.86858","16.44704","",
"Central African Republic","CAF","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.13983","84.32253","84.34573","84.19949","83.99124","84.1466","83.88614","83.65457","83.28117","83.47841","83.14779","82.80241","83.3096","82.74976","82.50072","82.00377","81.55436","81.37646","80.48135","79.73142","78.99509","78.0503","79.188","78.45197","77.60945","76.80145","76.02761","75.29684","74.64559","73.9188","73.54604","",
"Canada","CAN","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.389875","2.295249","2.375213","2.300692","2.123752","2.096816","2.041909","2.066315","1.945181","1.656495","1.346387","1.364127","1.325194","1.289183","1.35805","1.388686","1.309768","1.211046","1.19574","1.114358","1.098763","1.114044","1.085784","1.056316","1.015167","1.129702","0.9619732","0.9363671","1.001588","1.026688","0.8969356","",
"Central Europe and the Baltics","CEB","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.3499277029272","23.7770111053265","23.379103845074","22.9389463700021","22.9600720020755","21.5305562352674","21.8219498911142","21.4942971973396","21.607044778691","21.2797399286484","20.9267673513578","18.4105857861751","17.3318280707528","15.6379262061004","15.2277616461204","14.1507050987484","13.4342250790064","12.8935798568867","12.7753826586479","12.8516373968239","12.3614081338487","12.0001952497059","11.4545289384035","10.8965661490543","10.0287618396899","8.9044782754397","8.68536147569271","8.38831763234224","7.97587785488898","7.82362293880337","6.71977824559428","",
"Switzerland","CHE","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.95967","4.003153","4.196146","4.080448","3.749711","3.341105","3.709952","3.775577","3.656996","4.007886","3.382395","3.344614","3.258991","2.882806","2.833633","2.70687","2.788701","2.665409","2.442113","2.676441","2.855868","2.951082","2.766786","2.704026","2.871613","2.856161","2.586017","2.556433","1.985528","1.974456","1.587186","",
"Channel Islands","CHI","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.545856","3.50386","3.43702","3.357434","3.27987","3.210635","3.109656","3.007358","2.913025","2.785553","2.723595","2.675723","2.627237","2.540976","2.44078","2.324341","2.198769","2.139054","2.111094","2.033696","1.944029","1.876946","1.800948","1.723563","1.648204","1.582223","1.522039","1.464435","1.41183","1.400028","1.371006","",
"Chile","CHL","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.993623","5.952351","5.989403","5.424403","5.340829","5.280634","4.478052","4.536949","4.630034","4.610576","4.647198","4.726481","4.896039","4.925622","4.95659","4.97955","5.014338","5.044109","5.170135","5.220588","5.299255","5.140961","4.963104","4.780826","4.737193","5.228951","5.443512","5.272974","4.828965","3.946902","3.534314","",
"China","CHN","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.81173","52.70728","50.6651","48.68681","46.69328","45.0657","44.55759","44.56927","45.02084","45.11772","45.24828","45.48965","44.69152","42.50739","40.44788","38.30962","36.59355","35.46947","34.02955","32.72001","30.91271","29.75051","27.64426","25.8256","24.97942","24.13284","23.44956","22.54743","21.84732","21.38851","21.09595","",
"Cote d'Ivoire","CIV","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.30294","49.24169","49.15952","48.99212","48.74339","48.42227","48.12687","47.72401","47.54115","47.34833","47.06392","47.07872","47.19814","46.84783","46.51191","46.16588","45.7653","45.24153","44.65692","43.61421","43.31008","42.11219","40.88487","38.8741","36.83004","34.92926","32.98708","36.55281","39.9966","38.91563","38.48559","",
"Cameroon","CMR","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.75553","71.83495","71.95396","71.94667","71.87219","71.70935","71.519","71.18759","70.90195","70.62688","69.88422","69.33635","68.66232","67.95905","67.41222","66.80233","66.01965","64.49804","62.78705","61.1429","59.30069","57.40848","55.34741","53.31728","52.23608","51.32417","50.58056","49.87781","49.25831","48.27591","47.60441","",
"Congo, Dem. Rep.","COD","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.8358","80.49088","81.09679","81.4954","81.57932","81.48844","81.97511","82.00084","82.45845","81.86276","82.75175","82.19405","81.33382","80.85241","79.94962","78.40214","76.98112","75.98599","74.73837","73.52129","72.16656","70.76347","69.90836","69.0476","68.15913","67.77467","67.48822","67.13117","66.40168","65.44537","64.82243","",
"Congo, Rep.","COG","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.85725","44.78998","44.76952","44.95898","44.82815","44.78391","44.77754","44.34645","44.58216","44.40725","43.67682","43.04096","42.52122","42.08939","41.52767","40.86245","40.40616","39.88898","38.63776","38.1251","37.57799","36.83199","36.54633","36.03429","35.82455","35.9158","36.52875","37.30999","37.19102","37.60283","37.18956","",
"Colombia","COL","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.610803","6.796205","6.798124","6.442096","6.556146","6.581653","6.672114","6.829857","7.412514","7.240906","7.034397","6.598665","7.790804","7.078929","7.143689","6.167696","5.559278","5.923139","6.082415","6.920776","6.979973","7.510195","6.972432","6.909979","7.157782","7.1919","7.685152","7.75567","6.530596","6.967874","6.565719","",
"Comoros","COM","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.0497","66.73407","66.62841","67.01673","66.86182","67.0004","66.70177","66.60553","66.41682","65.50685","65.05827","64.47311","63.8599","63.17022","60.87291","58.46618","55.59779","52.78992","50.27221","47.45789","44.53429","41.67315","38.78562","35.98161","35.23023","34.27417","33.24687","32.50363","32.13269","31.43666","31.03444","",
"Cabo Verde","CPV","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.21212","22.93631","22.55261","22.06935","21.50341","21.00165","20.37502","19.70589","18.98703","18.19212","17.52379","16.81831","16.32458","15.63469","14.97763","14.35965","13.69544","13.2859","13.02629","12.70875","12.37613","12.00787","11.65207","11.31567","10.9883","9.452392","8.044661","6.571064","5.530265","5.911571","5.786589","",
"Costa Rica","CRI","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.533656","3.593826","3.70892","3.699862","3.757049","3.775249","3.912801","3.891151","3.846721","3.731019","3.727963","4.099082","4.07031","3.991242","4.758038","4.338902","5.028714","4.147086","3.277186","3.715309","4.438064","5.34338","6.271773","6.967405","7.946084","8.889215","10.09517","10.73355","10.70732","11.68075","10.3646","",
"Caribbean small states","CSS","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.01154267376","12.582326293354","10.3725954169021","10.3210251792506","9.65414766753461","9.21768855768904","8.37090288747253","7.91768236970501","7.07085687108016","7.1168063687975","7.03896217900555","6.69891381090751","6.06660443381823","5.88973013942721","5.56428058837218","5.56513911272197","5.38311198916817","5.29174766407744","5.28186630826895","5.29471775458189","5.43158640653017","5.18700334880111","5.2373622823396","5.21801972915418","5.42873009615546","5.83512479862533","6.09365110201894","5.90210594389703","5.52407615510148","5.76624357767913","5.79977845522371","",
"Cuba","CUB","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3706","13.2794","13.18853","12.66866","12.54228","12.65195","12.79054","11.59439","10.60429","9.910156","9.065448","9.067141","9.089714","10.05845","9.412321","9.382769","8.563453","8.54938","8.319664","8.477302","8.782949","8.141622","7.789471","8.085167","7.960973","7.736468","7.598339","7.447567","7.195631","7.685269","7.606477","",
"Curacao","CUW","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.18147","13.16138","12.49826","10.81422","10.45177","9.042539","7.717185","6.514053","5.471607","4.599545","3.924241","4.204314","3.86844","4.002241","3.44908","2.878695","2.354526","2.658743","2.954751","2.478202","2.350397","1.843454","1.676091","2.0596","2.066828","1.633964","1.076325","1.021593","1.274736","1.546295","1.202377","",
"Czechia","CZE","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.939453","6.638775","6.243418","5.690112","5.446878","4.838979","4.313322","4.150427","3.895562","3.796029","3.376403","3.451158","3.201453","3.184881","2.817992","2.789346","2.528749","2.30387","2.220676","1.917599","1.874838","1.927123","2.067629","1.636993","1.636431","1.719476","1.787733","1.764362","1.738692","1.601988","1.511191","",
